GeneID	GSM4314620	GSM4314621	GSM4314622	GSM4314623	GSM4314624	GSM4314625
392255	20	19	21	0	0	0
7381	4706	5876	5515	6537	5395	5463
101927039	8	10	6	2	8	9
51001	967	1146	1036	1242	962	1068
9791	5961	7621	6979	6751	5368	5426
105375652	5	9	10	6	9	10
102724804	0	0	0	0	0	0
105375653	0	0	0	0	0	0
6383	2094	2562	2409	1475	1183	1235
10404	29	28	23	69	64	38
101927066	8	8	14	16	9	10
105375655	0	0	0	0	1	0
85453	2	0	0	0	0	1
109617016	0	0	0	0	0	0
105375657	0	0	0	0	0	0
92140	8723	10675	9575	11093	8768	9139
55353	11349	14568	12147	14171	11504	12247
4147	9	20	17	20	15	17
6156	23229	30292	28243	36080	29702	30663
26775	9	10	5	12	11	11
203111	0	0	0	0	0	0
10247	692	844	799	826	674	696
10940	2810	3531	3286	3113	2588	2551
105375660	0	0	0	0	0	1
79815	244	326	276	335	238	262
105375659	1	1	0	0	0	0
107986870	0	0	0	0	0	0
113218497	0	0	0	1	0	0
3788	1	1	2	1	0	0
6788	1234	1478	1289	1591	1257	1304
112268016	2	3	5	3	1	3
116039	138	148	134	144	86	112
107986872	2	6	1	0	0	0
105375666	58	56	55	46	24	44
107986871	17	17	8	19	15	10
157680	1095	1487	1280	1519	1225	1100
693184	0	0	0	0	0	0
100126309	0	0	0	0	0	0
1345	1792	2264	1991	2642	2128	2179
26166	0	0	0	1	1	1
109616982	0	0	0	0	0	0
286151	235	242	197	268	242	273
5440	2397	2991	2847	3492	2934	2901
6674	309	372	289	619	496	566
105375669	2	2	3	4	2	3
105375668	3	2	3	3	4	4
25897	746	976	879	1072	876	809
100616451	0	0	0	0	0	0
105375670	0	0	0	0	0	0
107986959	0	0	1	0	0	0
157567	476	567	580	670	522	583
169166	0	0	0	0	0	1
105375671	0	0	0	0	0	0
105375672	0	0	0	0	0	0
26986	67424	83654	72528	77629	60500	63062
102466854	199	273	242	231	171	184
105375673	0	1	3	0	0	0
7534	38073	46485	41487	44016	33982	34887
401471	0	0	0	0	0	0
441374	0	0	0	0	1	0
105375674	66	80	79	128	131	107
105375675	8	23	5	13	3	9
105375676	0	1	0	2	2	1
51123	2899	3502	3076	4088	3131	3275
107984005	0	0	1	0	0	0
105375679	0	0	0	0	0	0
83955	0	1	2	1	2	2
105375680	0	0	0	0	0	0
107986897	1	0	0	0	0	0
107986961	0	0	0	0	0	0
107986962	0	0	0	0	0	0
79977	0	1	3	2	2	1
83988	305	405	311	475	355	463
107986963	0	0	0	0	0	0
104054148	0	0	0	0	0	0
100847001	0	0	0	0	0	0
50484	2301	2854	2528	2676	2071	2110
101927221	7	25	8	16	10	12
51366	5768	7078	6234	7678	6378	6165
105375683	219	240	205	251	252	226
107986898	5	12	10	15	16	11
105375684	1	1	0	0	0	2
4956	0	0	0	0	0	0
7071	1110	1379	1204	1128	893	874
101927245	11	17	24	24	16	18
105375686	0	0	0	0	0	0
105375685	1	1	3	0	1	0
401472	64	86	97	104	72	75
51582	8602	10546	9350	10984	8282	8701
100506753	36	49	37	33	27	36
528	2782	3537	3025	4214	3275	3320
379034	4	6	3	2	4	2
157556	1	1	1	1	1	2
79870	206	247	225	156	147	153
100422992	0	0	0	0	0	0
100499183	5	14	4	7	7	5
105369147	129	155	140	166	151	142
8323	1621	1969	1726	2384	1858	1878
109623480	1	0	1	0	1	1
115908	1812	2513	2305	2717	2235	2305
81034	3057	3832	3318	3938	2845	3314
25879	4866	6053	5377	6708	5151	5381
105375690	5	11	8	6	5	2
9699	49	69	62	36	20	42
105375689	0	0	0	0	0	0
107984007	0	0	0	0	3	0
105375688	0	0	0	0	0	0
107986899	0	0	0	0	0	0
81501	5	5	9	9	7	12
1807	2	3	1	8	4	4
105375692	0	0	0	2	0	0
105375691	2	0	0	2	0	0
693127	1	0	0	1	0	0
29967	1509	1901	1683	1800	1493	1462
105375694	0	0	0	0	0	0
105375693	0	0	0	0	0	0
105375695	0	0	0	0	0	0
101927392	0	0	0	0	0	0
23414	296	370	298	84	87	81
105375696	0	0	0	0	0	0
102723356	388	508	469	569	434	437
55074	1109	1337	1195	1608	1325	1470
105375700	2	3	7	3	8	4
137735	1	1	0	0	0	0
105375701	0	0	0	0	0	0
284	599	726	640	804	628	632
105375703	0	0	0	0	0	0
340419	5	1	5	0	0	0
3646	13856	16908	15053	17712	14146	14684
105375704	1	0	4	0	0	0
9694	996	1187	1107	1397	1117	1145
157753	169	198	167	77	48	65
102723368	0	0	0	0	0	0
101927413	0	0	0	0	0	0
107984017	0	0	0	0	0	0
7201	1	6	4	4	2	5
84955	2115	2568	2295	2770	2147	2150
56943	3650	4888	4361	4497	3609	3698
93035	1	2	1	3	1	5
9166	501	585	555	690	600	585
55638	72	90	76	101	69	77
100132813	0	0	0	0	0	0
27012	33	44	43	16	10	11
101927459	60	68	63	110	77	71
101927487	0	0	0	1	0	1
107986965	2	0	0	0	0	0
105375705	2	1	2	4	0	1
107986964	4	2	0	1	0	0
105375706	0	0	0	0	0	0
105375707	0	0	0	0	1	0
114788	25	42	32	66	53	52
100302225	0	0	0	0	0	0
107986966	0	0	0	0	0	0
105375709	0	0	0	1	0	0
105375710	2	0	1	3	6	2
107986901	0	0	0	0	0	0
7227	1400	1663	1479	1404	1163	1193
107986968	0	1	0	0	0	0
107986902	0	0	0	0	0	0
107986903	0	0	0	0	0	0
100859921	1	3	4	0	0	0
102723447	0	0	2	0	0	0
105375711	0	0	0	0	0	0
105375712	0	0	0	0	0	0
8667	10529	13166	11768	14830	11992	12542
105375713	3	0	4	8	4	3
84294	1428	1714	1479	2034	1542	1508
112268030	9	9	4	5	4	5
5885	13285	16654	14610	19466	15809	16250
644660	317	451	375	477	430	446
100500914	99	120	105	147	132	130
441376	132	193	171	256	196	192
105375715	3	1	3	6	1	3
169026	0	1	0	1	0	1
105375716	0	2	0	0	1	1
107986969	0	0	0	0	0	0
105375719	0	0	1	0	1	0
105375717	0	0	0	0	0	0
90390	676	758	691	792	678	739
105375721	4	2	0	2	0	0
107986970	1	0	0	1	0	0
2131	2519	3127	2789	2168	1842	1807
109623457	0	0	0	0	1	0
401474	148	165	121	114	85	97
105375724	3	0	2	0	0	0
552860	1	1	0	0	0	0
105375723	0	0	0	0	0	0
4982	131	198	181	101	112	90
10584	3	1	0	0	2	0
101927513	0	0	0	0	0	0
105375725	0	0	0	0	0	0
114569	36	40	27	22	23	18
105375726	4	3	2	2	1	2
102466162	0	0	0	0	0	0
4856	227	289	232	99	76	80
5168	254	335	317	422	444	434
105375727	0	0	0	0	0	0
6873	2439	3012	2622	3090	2545	2502
105375728	320	409	336	512	394	413
79075	1314	1805	1499	2284	1755	1778
64798	440	592	583	635	525	520
105375730	3	3	2	2	2	4
7373	12	22	26	50	31	35
28998	2081	2677	2279	2875	2334	2392
27085	711	815	778	1010	818	887
6641	2058	2541	2302	6224	5197	5360
101927543	0	0	1	0	1	0
107986874	7	10	8	2	14	11
105375731	0	0	0	0	0	0
107986971	0	0	0	1	0	1
3037	63	63	59	71	62	53
594842	12	13	11	16	16	10
105375732	0	0	0	0	0	0
105375733	0	1	0	1	0	0
105375734	1	1	1	2	3	3
107986972	0	1	1	1	1	0
104266958	0	0	0	1	0	0
107986904	0	0	0	0	0	0
22882	204	259	240	206	163	173
79139	2486	3142	2865	3351	2561	2593
93594	1086	1263	1287	1612	1312	1374
100189201	0	0	0	0	0	0
84985	0	1	1	1	0	1
100131726	0	1	0	0	0	0
100616260	0	0	0	0	0	0
84933	580	740	712	865	703	742
100533106	669	857	841	987	810	846
11244	2012	2415	1972	2402	1953	1891
29028	4474	5458	4757	5841	4946	4841
100500863	2	2	0	1	1	2
693130	2	2	0	1	1	2
105375737	6	3	7	13	16	8
55093	535	663	584	655	578	560
114907	1112	1237	1165	924	818	786
340359	1	0	0	1	1	0
105375738	0	0	0	0	0	0
312	3	13	4	8	5	4
105375739	0	0	0	0	0	0
157769	4775	5742	5256	6107	4827	5124
654463	0	1	0	0	0	0
439941	0	0	0	0	0	0
157376	0	0	0	0	0	0
101927588	0	0	0	0	0	0
107986973	2	1	3	4	1	3
157378	499	614	556	525	416	447
55039	835	1062	892	1368	1070	1016
101927612	26	21	23	38	24	26
11236	1378	1694	1483	1737	1333	1492
83940	4093	5176	4765	5545	4482	4472
102466200	1	1	0	0	0	1
4715	5647	7479	6598	7887	6382	6643
9788	164	191	163	242	167	200
105375740	32	50	49	50	32	59
105375741	0	0	0	1	1	2
100616255	0	0	0	0	0	0
100616221	0	0	0	0	0	0
105375743	0	0	0	0	0	0
105375742	0	0	0	0	0	0
157381	0	0	0	0	0	0
137209	50	51	50	99	74	66
105375744	2	0	0	0	0	0
6713	2076	2601	2389	2093	1674	1784
9897	2700	3315	2929	3870	2998	3086
286053	874	984	893	1297	1052	1095
10221	1501	1888	1564	1645	1387	1365
105375746	0	0	0	0	0	0
105375747	0	0	0	0	0	0
105375748	0	0	0	0	0	0
107986974	0	0	0	0	0	0
100130231	0	0	0	0	0	0
101927657	0	0	0	0	0	0
105375749	10	8	6	10	12	14
105375750	2	10	10	3	5	7
157638	22972	27405	24193	19134	15105	15661
105375751	1299	1529	1407	1008	805	863
105375753	0	0	0	0	1	0
100750225	5	14	11	12	5	6
103164619	0	0	0	0	0	0
101867536	98	130	111	96	86	83
105375752	0	0	0	0	0	0
103021165	0	1	0	2	0	0
100507056	0	0	0	0	1	0
103021164	3	5	2	5	2	0
727677	0	1	0	1	0	1
101805488	0	2	1	0	0	0
5462	14	12	10	10	4	8
105375754	0	0	1	0	0	0
100270680	4	1	1	1	1	0
4609	1194	1454	1272	1179	840	915
5820	318	334	292	415	285	278
100302185	13	12	12	8	12	12
641384	0	1	0	0	3	1
100302161	0	0	1	0	0	0
100302170	0	0	0	0	0	1
100302175	0	0	0	0	0	0
100302281	0	0	0	0	0	0
101927774	0	0	0	1	0	1
106144608	0	0	0	0	0	0
728724	0	0	0	3	1	0
137196	0	3	0	1	1	1
100500839	0	0	0	0	0	0
56169	2	0	0	0	4	0
51571	3995	4891	4375	5493	4464	4466
100847051	1	0	0	0	0	0
50807	3071	3730	3189	3685	3040	2675
100507117	1	1	1	4	0	0
29065	0	0	0	0	0	0
105375758	0	0	0	0	0	0
114	4	1	0	0	1	0
105375762	0	0	0	0	0	0
105375761	0	0	0	0	0	0
105375760	2	0	1	0	0	0
105375759	0	0	0	0	0	0
105375763	0	0	0	0	0	0
107986976	0	0	0	0	0	0
23167	1541	1907	1709	1958	1519	1509
729330	0	0	0	0	0	0
10086	0	0	0	0	0	0
3786	1	2	0	0	0	0
107986977	0	0	0	0	0	0
105375765	0	0	0	0	0	0
93668	0	0	0	0	0	0
23639	68	76	82	84	84	65
105375767	0	1	1	3	4	1
137835	2	2	0	1	0	0
51105	2080	2519	2190	2593	2027	2002
7038	2	1	0	1	1	0
105375768	0	0	0	0	0	0
6503	0	0	0	0	1	0
102466865	0	0	0	0	0	0
100302522	0	0	0	0	0	0
105375769	0	0	0	0	0	0
8840	2	4	3	3	3	1
102723635	0	2	0	0	0	0
10397	2319	2879	2543	2926	2350	2498
105375771	0	0	0	0	0	0
105375772	0	1	0	0	0	0
6482	2897	3536	3200	2384	1910	2020
105375773	0	0	0	0	0	0
101927798	0	0	0	0	0	0
101927822	0	0	0	0	0	0
57623	465	580	535	754	591	649
594840	26	34	28	35	31	36
102723694	92	87	100	104	88	90
407030	0	0	0	0	1	0
407033	0	0	0	0	0	0
552853	1	3	1	1	5	1
101927845	0	0	0	0	0	0
286094	0	0	0	1	0	0
101927872	29	37	27	26	18	36
10656	364	422	420	358	268	357
107986978	0	0	0	0	0	0
107986979	0	0	0	0	0	0
105375775	0	0	0	0	0	0
107986980	88	103	82	104	99	90
107986905	0	3	0	0	1	0
101927915	0	0	0	0	0	0
105375776	0	0	0	0	0	0
401478	0	0	0	0	0	0
51059	1	1	5	0	0	1
169044	18	34	27	14	15	10
51305	6	10	4	34	18	28
105375777	0	1	0	0	0	0
83696	1082	1316	1125	1560	1368	1344
107986981	0	0	1	2	0	0
105375781	0	0	0	0	0	1
359809	13	14	13	15	7	11
105375779	0	2	1	3	1	5
105375782	3	3	1	2	3	1
54108	1819	2221	1951	2451	1876	2016
27161	4706	5859	5173	5052	4173	4167
107986982	6	2	5	2	6	2
5747	5140	6043	5444	5368	4296	4459
442893	0	0	0	0	0	0
105375783	0	0	0	0	0	0
105375784	3	0	0	0	0	0
101927963	14	24	15	21	21	30
22898	410	416	394	509	442	464
105375785	42	54	40	55	47	50
57210	703	872	763	819	674	696
105375787	5	13	10	5	11	10
731779	0	0	0	1	0	0
2843	0	1	0	2	0	0
101928037	0	0	0	0	0	0
105375790	2	3	3	1	0	0
11156	309	382	373	243	221	232
389690	0	0	0	0	0	0
107983985	0	0	0	0	0	0
105375789	0	0	0	0	0	0
105375791	0	0	0	0	0	0
100302147	0	0	0	0	0	0
100616268	0	0	0	0	0	0
105375792	0	0	1	0	0	0
619434	0	1	0	0	0	0
203062	527	664	556	746	638	606
107986983	0	0	1	0	0	0
575	14	5	20	1	5	3
23237	72	76	65	80	67	58
101928087	0	0	0	0	0	0
8629	1018	1277	1079	1587	1452	1420
8000	38	47	43	88	66	65
54742	1266	1662	1512	1764	1463	1519
100288181	516	664	622	649	542	532
51337	1241	1420	1355	1849	1413	1566
57152	1	0	0	0	0	0
137797	0	0	0	0	0	0
111188157	9	15	10	9	6	7
432355	0	0	0	0	0	0
66004	76	87	80	85	68	64
8581	1	0	0	0	2	1
2765	0	0	0	0	0	0
1584	0	0	0	0	0	0
1585	0	0	0	0	0	0
105375794	0	0	0	0	0	0
100133669	99	130	96	134	123	128
100128627	3	1	1	1	0	1
4061	8617	11085	9952	14764	11797	12391
286122	73	110	86	96	69	75
105375795	27	30	19	25	24	25
101928108	0	0	0	0	0	0
4062	0	0	0	0	0	0
107986906	0	0	0	0	0	0
338328	0	1	0	0	0	0
286128	507	596	536	562	485	511
2738	504	644	522	789	765	789
100507316	131	170	137	193	169	180
79943	788	1007	965	1354	1138	1086
116447	2398	2938	2627	3321	2856	2834
78998	108	134	100	167	146	175
114822	970	1026	967	1455	1292	1360
107986984	0	0	0	1	1	1
104326051	0	0	0	0	0	0
389692	23	27	25	17	9	14
23144	1341	1703	1510	1829	1505	1604
109623485	1	0	0	0	0	0
79792	2142	2626	2301	3683	3191	3192
100310756	525	707	594	958	753	873
642475	409	487	395	640	538	567
93100	1260	1479	1290	1885	1679	1726
1936	11730	14965	13302	15342	12591	12994
84948	859	1063	981	1149	1023	1130
65263	1751	2091	1963	2466	1978	2081
7264	2163	2749	2548	2677	2137	2228
105375798	8	19	15	13	19	24
9831	939	1207	991	1405	1107	1177
105375799	0	1	0	0	0	0
286075	540	706	653	689	615	681
286076	39	32	44	56	43	33
100130274	0	0	1	0	1	0
101928160	4	8	2	1	1	1
225689	13	8	12	6	4	6
286077	202	236	191	483	395	402
100616318	8	7	8	15	18	15
100128338	7	5	5	23	12	13
105375800	1	2	0	0	2	0
642574	2	3	3	1	0	0
23513	7662	9176	8005	9827	8143	8661
100126338	160	204	176	208	183	181
22827	8012	10510	9452	12107	9817	10458
107986985	713	912	853	1076	882	888
340371	719	892	795	661	539	610
102466748	3	6	2	5	5	5
83481	11	9	5	1	0	2
5339	32309	37929	35039	40611	33427	30678
